InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount,Year,Month,Day,DayOfWeek,DayName,Hour,DaysSinceLatest
569213,22588,CARD HOLDER GINGHAM HEART,2,2023-10-02 12:11:00,2.89,13782,United Kingdom,5.78,2023,10,2,0,Monday,12,68
576599,22489,PACK OF 12 TRADITIONAL CRAYONS,6,2023-11-15 15:06:00,0.42,14544,United Kingdom,2.52,2023,11,15,2,Wednesday,15,23
547488,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,2023-03-23 11:30:00,3.75,13821,United Kingdom,3.75,2023,3,23,3,Thursday,11,261
552108,21931,JUMBO STORAGE BAG SUKI,1,2023-05-06 11:36:00,2.08,17841,United Kingdom,2.08,2023,5,6,5,Saturday,11,217
548741,22983,CARD BILLBOARD FONT,12,2023-04-04 12:00:00,0.42,16224,United Kingdom,5.04,2023,4,4,1,Tuesday,12,249
547860,85203,HANGING WOOD AND FELT BUTTERFLY ,5,2023-03-27 12:21:00,0.42,17625,United Kingdom,2.1,2023,3,27,0,Monday,12,257
565800,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2023-09-07 10:23:00,8.25,14911,EIRE,16.5,2023,9,7,3,Thursday,10,93
543529,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2023-02-09 12:16:00,8.95,18109,United Kingdom,8.95,2023,2,9,3,Thursday,12,303
567661,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1,2023-09-21 15:06:00,0.39,13959,United Kingdom,0.39,2023,9,21,3,Thursday,15,78
563854,21988,PACK OF 6 SKULL PAPER PLATES,12,2023-08-19 15:24:00,0.85,12364,Belgium,10.2,2023,8,19,5,Saturday,15,111
562260,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,2023-08-03 15:38:00,3.45,13408,United Kingdom,41.400000000000006,2023,8,3,3,Thursday,15,127
538146,22502,PICNIC BASKET WICKER SMALL,4,2022-12-09 16:10:00,5.95,15596,United Kingdom,23.8,2022,12,9,4,Friday,16,364
558700,10125,MINI FUNKY DESIGN TAPES,3,2023-07-01 12:33:00,0.85,17920,United Kingdom,2.55,2023,7,1,5,Saturday,12,161
561885,21217,RED RETROSPOT ROUND CAKE TINS,2,2023-07-31 13:13:00,9.95,15532,United Kingdom,19.9,2023,7,31,0,Monday,13,130
560279,22427,ENAMEL FLOWER JUG CREAM,3,2023-07-17 15:47:00,5.95,14198,United Kingdom,17.85,2023,7,17,0,Monday,15,144
580405,23040,PAPER LANTERN 9 POINT SNOW STAR ,3,2023-12-04 12:02:00,5.75,14720,United Kingdom,17.25,2023,12,4,0,Monday,12,5
552185,21155,RED RETROSPOT PEG BAG,6,2023-05-06 13:52:00,2.55,12921,United Kingdom,15.3,2023,5,6,5,Saturday,13,216
564510,21311,SET/4 BIRD MIRROR MAGNETS ,24,2023-08-25 14:42:00,0.29,14194,United Kingdom,6.959999999999999,2023,8,25,4,Friday,14,105
564647,23309,SET OF 60 I LOVE LONDON CAKE CASES ,6,2023-08-26 13:56:00,0.55,17920,United Kingdom,3.3000000000000003,2023,8,26,5,Saturday,13,104
547715,20998,ROSE DU SUD OVEN GLOVE,6,2023-03-25 08:50:00,2.95,12520,Germany,17.700000000000003,2023,3,25,5,Saturday,8,259
572752,23118,PARISIENNE JEWELLERY DRAWER ,2,2023-10-25 17:22:00,7.5,17449,United Kingdom,15.0,2023,10,25,2,Wednesday,17,44
579692,22467,GUMBALL COAT RACK,6,2023-11-30 14:05:00,2.55,12433,Norway,15.3,2023,11,30,3,Thursday,14,8
573153,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,96,2023-10-28 07:39:00,2.55,12678,France,244.8,2023,10,28,5,Saturday,7,42
550477,22413,METAL SIGN TAKE IT OR LEAVE IT ,3,2023-04-18 14:01:00,2.95,17338,United Kingdom,8.850000000000001,2023,4,18,1,Tuesday,14,234
544484,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2023-02-21 11:10:00,3.75,15321,United Kingdom,30.0,2023,2,21,1,Tuesday,11,291
575086,22568,FELTCRAFT CUSHION OWL,4,2023-11-08 13:52:00,3.75,16618,United Kingdom,15.0,2023,11,8,2,Wednesday,13,30
575610,22866,HAND WARMER SCOTTY DOG DESIGN,12,2023-11-10 12:45:00,2.1,16628,United Kingdom,25.200000000000003,2023,11,10,4,Friday,12,29
559672,21899,GARAGE KEY FOB,4,2023-07-11 14:04:00,0.65,14796,United Kingdom,2.6,2023,7,11,1,Tuesday,14,150
575039,23301,GARDENERS KNEELING PAD KEEP CALM ,6,2023-11-08 11:53:00,1.65,15005,United Kingdom,9.9,2023,11,8,2,Wednesday,11,31
569843,21992,VINTAGE PAISLEY STATIONERY SET,1,2023-10-06 13:29:00,1.25,14449,United Kingdom,1.25,2023,10,6,4,Friday,13,63
581146,22930,BAKING MOULD HEART MILK CHOCOLATE,3,2023-12-07 13:53:00,2.55,17602,United Kingdom,7.649999999999999,2023,12,7,3,Thursday,13,1
579455,23570,TRADITIONAL PICK UP STICKS GAME ,12,2023-11-29 14:14:00,1.25,15239,United Kingdom,15.0,2023,11,29,2,Wednesday,14,9
574863,47566,PARTY BUNTING,4,2023-11-07 12:29:00,4.95,15719,United Kingdom,19.8,2023,11,7,1,Tuesday,12,32
542526,85188A,GREEN METAL SWINGING BUNNY,10,2023-01-28 12:43:00,0.85,14659,United Kingdom,8.5,2023,1,28,5,Saturday,12,315
572037,22971,QUEENS GUARD COFFEE MUG,2,2023-10-20 12:07:00,2.55,17365,United Kingdom,5.1,2023,10,20,4,Friday,12,50
558565,21034,REX CASH+CARRY JUMBO SHOPPER,2,2023-06-30 13:58:00,0.95,14803,United Kingdom,1.9,2023,6,30,4,Friday,13,161
581125,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,2023-12-07 12:41:00,1.25,14087,United Kingdom,2.5,2023,12,7,3,Thursday,12,2
572865,23194,GYMKHANA TREASURE BOOK BOX,1,2023-10-26 13:01:00,2.25,17841,United Kingdom,2.25,2023,10,26,3,Thursday,13,43
547789,22763,KEY CABINET MA CAMPAGNE,2,2023-03-25 12:04:00,9.95,14911,EIRE,19.9,2023,3,25,5,Saturday,12,259
554105,22470,HEART OF WICKER LARGE,2,2023-05-22 14:04:00,2.95,14711,United Kingdom,5.9,2023,5,22,0,Monday,14,200
553673,21586,KINGS CHOICE GIANT TUBE MATCHES,3,2023-05-18 12:46:00,2.55,16814,United Kingdom,7.649999999999999,2023,5,18,3,Thursday,12,205
546242,21169,YOU'RE CONFUSING ME METAL SIGN ,2,2023-03-10 13:07:00,1.69,16743,United Kingdom,3.38,2023,3,10,4,Friday,13,273
577303,23390,DOLLY GIRL MINI BACKPACK,3,2023-11-18 13:02:00,4.15,14390,United Kingdom,12.45,2023,11,18,5,Saturday,13,20
564301,23236,STORAGE TIN VINTAGE DOILY ,6,2023-08-24 11:54:00,2.89,14299,United Kingdom,17.34,2023,8,24,3,Thursday,11,107
553129,23254,CHILDRENS CUTLERY DOLLY GIRL ,1,2023-05-13 12:34:00,4.15,17765,United Kingdom,4.15,2023,5,13,5,Saturday,12,210
549434,84279B,CHERRY BLOSSOM DECORATIVE FLASK,12,2023-04-08 12:30:00,3.39,12647,Germany,40.68,2023,4,8,5,Saturday,12,245
568159,22624,IVORY KITCHEN SCALES,2,2023-09-25 12:22:00,8.5,17719,United Kingdom,17.0,2023,9,25,0,Monday,12,75
552253,22384,LUNCH BAG PINK POLKADOT,10,2023-05-08 10:20:00,1.65,14201,United Kingdom,16.5,2023,5,8,0,Monday,10,215
564187,23346,SPACEBOY BEAKER,2,2023-08-23 15:24:00,1.25,15005,United Kingdom,2.5,2023,8,23,2,Wednesday,15,107
571225,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2023-10-14 13:41:00,0.95,14397,United Kingdom,11.4,2023,10,14,5,Saturday,13,55
578627,23199,JUMBO BAG APPLES,10,2023-11-24 15:41:00,2.08,14709,United Kingdom,20.8,2023,11,24,4,Friday,15,14
576075,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,6,2023-11-13 16:16:00,0.55,15861,United Kingdom,3.3000000000000003,2023,11,13,0,Monday,16,25
576091,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2023-11-14 09:00:00,1.65,16779,United Kingdom,19.8,2023,11,14,1,Tuesday,9,25
574920,22457,NATURAL SLATE HEART CHALKBOARD ,6,2023-11-07 16:34:00,2.95,13985,United Kingdom,17.700000000000003,2023,11,7,1,Tuesday,16,31
542641,22841,ROUND CAKE TIN VINTAGE GREEN,2,2023-01-31 11:25:00,7.95,17314,United Kingdom,15.9,2023,1,31,1,Tuesday,11,312
573311,22535,MAGIC DRAWING SLATE BUNNIES ,2,2023-10-28 16:45:00,0.42,14071,United Kingdom,0.84,2023,10,28,5,Saturday,16,41
561631,23166,MEDIUM CERAMIC TOP STORAGE JAR,48,2023-07-28 14:27:00,1.04,14911,EIRE,49.92,2023,7,28,4,Friday,14,133
570388,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2023-10-10 12:37:00,1.45,14911,EIRE,17.4,2023,10,10,1,Tuesday,12,60
565224,21918,SET 12 KIDS COLOUR  CHALK STICKS,12,2023-09-01 19:11:00,0.42,14713,United Kingdom,5.04,2023,9,1,4,Friday,19,98
569823,23284,DOORMAT KEEP CALM AND COME IN,1,2023-10-06 12:15:00,8.25,16895,United Kingdom,8.25,2023,10,6,4,Friday,12,64
549813,15044A,PINK PAPER PARASOL ,2,2023-04-12 12:16:00,2.95,17972,United Kingdom,5.9,2023,4,12,2,Wednesday,12,241
569424,15044D,RED PAPER PARASOL,1,2023-10-04 10:49:00,2.95,15529,United Kingdom,2.95,2023,10,4,2,Wednesday,10,66
575329,23439,HAND WARMER RED LOVE HEART,1,2023-11-09 13:50:00,2.1,17038,United Kingdom,2.1,2023,11,9,3,Thursday,13,29
569835,22382,LUNCH BAG SPACEBOY DESIGN ,3,2023-10-06 13:05:00,1.65,15518,United Kingdom,4.949999999999999,2023,10,6,4,Friday,13,63
547357,85213,MINI  ZINC GARDEN DECORATIONS ,12,2023-03-22 12:15:00,0.85,17613,United Kingdom,10.2,2023,3,22,2,Wednesday,12,262
538374,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2022-12-12 11:17:00,2.1,14159,United Kingdom,2.1,2022,12,12,0,Monday,11,362
579143,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2023-11-28 13:08:00,4.95,13882,United Kingdom,14.85,2023,11,28,1,Tuesday,13,10
578251,23554,LANDMARK FRAME OXFORD STREET,1,2023-11-23 12:45:00,12.5,15993,United Kingdom,12.5,2023,11,23,3,Thursday,12,16
558542,21754,HOME BUILDING BLOCK WORD,4,2023-06-30 12:23:00,5.95,13593,United Kingdom,23.8,2023,6,30,4,Friday,12,162
537392,22694,WICKER STAR ,3,2022-12-06 13:58:00,2.1,17068,United Kingdom,6.300000000000001,2022,12,6,1,Tuesday,13,367
579116,23350,ROLL WRAP VINTAGE SPOT ,1,2023-11-28 11:54:00,1.25,17346,United Kingdom,1.25,2023,11,28,1,Tuesday,11,11
563533,21465,PINK FLOWER CROCHET FOOD COVER,1,2023-08-17 11:14:00,3.75,16241,United Kingdom,3.75,2023,8,17,3,Thursday,11,114
580385,22866,HAND WARMER SCOTTY DOG DESIGN,2,2023-12-04 10:11:00,2.1,16326,United Kingdom,4.2,2023,12,4,0,Monday,10,5
557007,22563,HAPPY STENCIL CRAFT,12,2023-06-16 11:30:00,1.25,12484,Spain,15.0,2023,6,16,4,Friday,11,176
556415,22697,GREEN REGENCY TEACUP AND SAUCER,24,2023-06-10 12:19:00,2.55,12409,Switzerland,61.2,2023,6,10,5,Saturday,12,182
574480,22593,CHRISTMAS GINGHAM STAR,12,2023-11-04 12:42:00,0.85,15010,United Kingdom,10.2,2023,11,4,5,Saturday,12,35
548743,22193,RED DINER WALL CLOCK,4,2023-04-04 12:05:00,8.5,14895,United Kingdom,34.0,2023,4,4,1,Tuesday,12,249
566816,21915,RED  HARMONICA IN BOX ,48,2023-09-15 10:53:00,1.25,12731,France,60.0,2023,9,15,4,Friday,10,85
569702,23511,EMBROIDERED RIBBON REEL EMILY ,6,2023-10-05 16:09:00,2.08,14396,United Kingdom,12.48,2023,10,5,3,Thursday,16,64
553653,22727,ALARM CLOCK BAKELIKE RED ,4,2023-05-18 11:08:00,3.75,16701,United Kingdom,15.0,2023,5,18,3,Thursday,11,205
565152,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,2023-09-01 14:42:00,3.75,17799,United Kingdom,3.75,2023,9,1,4,Friday,14,98
579843,21094,SET/6 RED SPOTTY PAPER PLATES,12,2023-11-30 16:21:00,0.85,12921,United Kingdom,10.2,2023,11,30,3,Thursday,16,8
566587,21704,BAG 250g SWIRLY MARBLES,12,2023-09-13 14:30:00,0.85,14132,United Kingdom,10.2,2023,9,13,2,Wednesday,14,86
580727,22418,10 COLOUR SPACEBOY PEN,3,2023-12-05 17:17:00,1.63,14096,United Kingdom,4.89,2023,12,5,1,Tuesday,17,3
544460,22273,FELTCRAFT DOLL MOLLY,1,2023-02-20 14:01:00,2.95,16931,United Kingdom,2.95,2023,2,20,0,Monday,14,291
557888,21644,ASSORTED TUTTI FRUTTI HEART BOX,1,2023-06-23 13:51:00,1.25,14656,United Kingdom,1.25,2023,6,23,4,Friday,13,168
571509,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2023-10-17 15:28:00,6.95,13110,United Kingdom,13.9,2023,10,17,1,Tuesday,15,52
565434,23204,CHARLOTTE BAG APPLES DESIGN,3,2023-09-04 13:35:00,0.85,12867,United Kingdom,2.55,2023,9,4,0,Monday,13,95
580501,82582,AREA PATROLLED METAL SIGN,6,2023-12-04 13:00:00,2.1,14546,United Kingdom,12.6,2023,12,4,0,Monday,13,4
581216,21930,JUMBO STORAGE BAG SKULLS,20,2023-12-08 09:06:00,2.08,16523,United Kingdom,41.6,2023,12,8,4,Friday,9,1
569302,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2023-10-03 12:04:00,0.85,16205,United Kingdom,10.2,2023,10,3,1,Tuesday,12,67
545503,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-03-03 11:34:00,2.95,15719,United Kingdom,5.9,2023,3,3,4,Friday,11,281
562365,22695,WICKER WREATH SMALL,1,2023-08-04 13:51:00,1.45,14344,United Kingdom,1.45,2023,8,4,4,Friday,13,126
569343,23527,ANIMALS AND NATURE WALL ART,120,2023-10-03 14:34:00,3.29,18102,United Kingdom,394.8,2023,10,3,1,Tuesday,14,66
550290,22383,LUNCH BAG SUKI  DESIGN ,10,2023-04-15 14:45:00,1.65,15246,United Kingdom,16.5,2023,4,15,5,Saturday,14,237
550632,21181,PLEASE ONE PERSON METAL SIGN,1,2023-04-19 14:56:00,2.1,16907,United Kingdom,2.1,2023,4,19,2,Wednesday,14,233
572096,85150,LADIES & GENTLEMEN METAL SIGN,2,2023-10-20 15:20:00,2.55,16813,United Kingdom,5.1,2023,10,20,4,Friday,15,49
565236,23202,JUMBO BAG VINTAGE LEAF,10,2023-09-02 09:45:00,2.08,14276,United Kingdom,20.8,2023,9,2,5,Saturday,9,98
558926,20713,JUMBO BAG OWLS,10,2023-07-05 10:21:00,2.08,17469,United Kingdom,20.8,2023,7,5,2,Wednesday,10,157
550251,22420,LIPSTICK PEN BABY PINK,12,2023-04-15 11:44:00,0.42,14323,United Kingdom,5.04,2023,4,15,5,Saturday,11,238
580358,22988,SOLDIERS EGG CUP ,4,2023-12-02 16:07:00,1.25,17238,United Kingdom,5.0,2023,12,2,5,Saturday,16,6
578998,23267,SET OF 4 SANTA PLACE SETTINGS,1,2023-11-27 16:05:00,1.25,15436,United Kingdom,1.25,2023,11,27,0,Monday,16,11
580852,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2023-12-06 11:53:00,1.65,16790,United Kingdom,16.5,2023,12,6,2,Wednesday,11,3
574475,21679,SKULLS  STICKERS,12,2023-11-04 12:18:00,0.85,14132,United Kingdom,10.2,2023,11,4,5,Saturday,12,35
566726,22349,DOG BOWL CHASING BALL DESIGN,1,2023-09-14 13:12:00,3.75,15021,United Kingdom,3.75,2023,9,14,3,Thursday,13,85
578270,21329,DINOSAURS  WRITING SET ,1,2023-11-23 13:39:00,3.29,14096,United Kingdom,3.29,2023,11,23,3,Thursday,13,15
577504,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-11-20 12:36:00,2.95,14159,United Kingdom,17.700000000000003,2023,11,20,0,Monday,12,19
537755,21313,GLASS HEART T-LIGHT HOLDER ,96,2022-12-08 11:31:00,0.64,16525,United Kingdom,61.44,2022,12,8,3,Thursday,11,366
570424,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2023-10-10 13:41:00,2.1,17372,United Kingdom,4.2,2023,10,10,1,Tuesday,13,59
560937,22175,PINK OWL SOFT TOY,1,2023-07-22 10:52:00,2.95,17920,United Kingdom,2.95,2023,7,22,5,Saturday,10,140
571205,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2023-10-14 12:41:00,0.83,15620,United Kingdom,9.96,2023,10,14,5,Saturday,12,56
550493,22757,LARGE RED BABUSHKA NOTEBOOK ,1,2023-04-18 14:50:00,1.25,15311,United Kingdom,1.25,2023,4,18,1,Tuesday,14,234
555471,84978,HANGING HEART JAR T-LIGHT HOLDER,18,2023-06-03 11:42:00,1.25,16117,United Kingdom,22.5,2023,6,3,5,Saturday,11,189
580404,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2023-12-04 12:01:00,1.25,13596,United Kingdom,15.0,2023,12,4,0,Monday,12,5
553227,23070,EDWARDIAN HEART PHOTO FRAME,8,2023-05-16 10:46:00,4.15,14211,United Kingdom,33.2,2023,5,16,1,Tuesday,10,207
542900,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2023-02-01 14:24:00,8.5,14180,United Kingdom,17.0,2023,2,1,2,Wednesday,14,310
561247,23293,SET OF 12 FAIRY CAKE BAKING CASES,12,2023-07-26 11:38:00,0.83,16592,United Kingdom,9.96,2023,7,26,2,Wednesday,11,136
556479,22911,PAPER CHAIN KIT LONDON,6,2023-06-12 12:50:00,2.95,16983,United Kingdom,17.700000000000003,2023,6,12,0,Monday,12,180
542599,21358,TOAST ITS - HAPPY BIRTHDAY,3,2023-01-30 11:01:00,1.25,17062,United Kingdom,3.75,2023,1,30,0,Monday,11,313
572045,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,3,2023-10-20 12:11:00,1.95,14527,United Kingdom,5.85,2023,10,20,4,Friday,12,50
562607,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2023-08-08 11:45:00,1.25,12885,United Kingdom,15.0,2023,8,8,1,Tuesday,11,123
539642,15056P,EDWARDIAN PARASOL PINK,2,2022-12-20 15:35:00,5.95,15867,United Kingdom,11.9,2022,12,20,1,Tuesday,15,353
550637,23201,JUMBO BAG ALPHABET,5,2023-04-19 15:39:00,2.08,14415,United Kingdom,10.4,2023,4,19,2,Wednesday,15,233
537224,21143,ANTIQUE GLASS HEART DECORATION ,12,2022-12-05 16:24:00,1.95,13174,United Kingdom,23.4,2022,12,5,0,Monday,16,368
536752,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2022-12-02 14:06:00,1.06,17850,United Kingdom,6.36,2022,12,2,4,Friday,14,371
579510,21328,BALLOONS  WRITING SET ,12,2023-11-29 16:44:00,1.65,14554,United Kingdom,19.8,2023,11,29,2,Wednesday,16,9
560393,84508C,BLUE CIRCLES DESIGN TEDDY,2,2023-07-18 13:33:00,2.55,14808,United Kingdom,5.1,2023,7,18,1,Tuesday,13,143
569230,22364,GLASS JAR DIGESTIVE BISCUITS,1,2023-10-02 15:07:00,2.95,16533,United Kingdom,2.95,2023,10,2,0,Monday,15,67
571737,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2023-10-19 10:31:00,1.65,14367,United Kingdom,16.5,2023,10,19,3,Thursday,10,51
556845,23241,TREASURE TIN GYMKHANA DESIGN,6,2023-06-15 11:30:00,2.08,17511,United Kingdom,12.48,2023,6,15,3,Thursday,11,177
554080,20971,PINK BLUE FELT CRAFT TRINKET BOX,3,2023-05-22 11:42:00,1.25,16931,United Kingdom,3.75,2023,5,22,0,Monday,11,201
579807,23458,DOLLY CABINET 3 DRAWERS ,1,2023-11-30 15:50:00,14.95,15046,United Kingdom,14.95,2023,11,30,3,Thursday,15,8
548468,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,2,2023-03-31 12:28:00,2.95,14818,United Kingdom,5.9,2023,3,31,4,Friday,12,253
560552,22757,LARGE RED BABUSHKA NOTEBOOK ,2,2023-07-19 12:54:00,1.25,15311,United Kingdom,2.5,2023,7,19,2,Wednesday,12,142
552364,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2023-05-09 12:25:00,0.65,13004,United Kingdom,10.4,2023,5,9,1,Tuesday,12,214
575147,21915,RED  HARMONICA IN BOX ,48,2023-11-08 15:45:00,1.25,17937,United Kingdom,60.0,2023,11,8,2,Wednesday,15,30
554118,21877,HOME SWEET HOME MUG,12,2023-05-22 15:26:00,1.25,16592,United Kingdom,15.0,2023,5,22,0,Monday,15,200
562019,23203,JUMBO BAG DOILEY PATTERNS,20,2023-08-01 14:57:00,2.08,14709,United Kingdom,41.6,2023,8,1,1,Tuesday,14,129
555347,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2023-06-02 12:04:00,1.65,14389,United Kingdom,16.5,2023,6,2,4,Friday,12,190
547656,20658,RED RETROSPOT LUGGAGE TAG,1,2023-03-24 12:53:00,1.25,13263,United Kingdom,1.25,2023,3,24,4,Friday,12,259
555524,21155,RED RETROSPOT PEG BAG,1,2023-06-05 11:37:00,2.55,16923,United Kingdom,2.55,2023,6,5,0,Monday,11,187
577736,16235,RECYCLED PENCIL WITH RABBIT ERASER,20,2023-11-21 13:20:00,0.21,14606,United Kingdom,4.2,2023,11,21,1,Tuesday,13,17
576567,22130,PARTY CONE CHRISTMAS DECORATION ,18,2023-11-15 13:41:00,0.85,17220,United Kingdom,15.3,2023,11,15,2,Wednesday,13,23
564526,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2023-08-25 14:50:00,0.55,15805,United Kingdom,13.2,2023,8,25,4,Friday,14,105
572866,22384,LUNCH BAG PINK POLKADOT,1,2023-10-26 13:07:00,1.65,15005,United Kingdom,1.65,2023,10,26,3,Thursday,13,43
544461,22686,FRENCH BLUE METAL DOOR SIGN No,20,2023-02-20 14:08:00,1.25,13744,United Kingdom,25.0,2023,2,20,0,Monday,14,291
571563,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2023-10-18 10:07:00,1.25,16249,United Kingdom,15.0,2023,10,18,2,Wednesday,10,52
580113,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2023-12-01 16:05:00,3.75,14766,United Kingdom,22.5,2023,12,1,4,Friday,16,7
547382,47599A,PINK PARTY BAGS,3,2023-03-22 15:31:00,2.1,15457,United Kingdom,6.300000000000001,2023,3,22,2,Wednesday,15,261
579170,21901,"KEY FOB , BACK DOOR ",4,2023-11-28 14:26:00,0.65,17811,United Kingdom,2.6,2023,11,28,1,Tuesday,14,10
575482,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,2023-11-09 16:33:00,12.75,15916,United Kingdom,12.75,2023,11,9,3,Thursday,16,29
545059,85049H,URBAN BLACK RIBBONS ,1,2023-02-27 13:04:00,1.25,14157,United Kingdom,1.25,2023,2,27,0,Monday,13,284
566562,21328,BALLOONS  WRITING SET ,6,2023-09-13 12:18:00,1.65,17365,United Kingdom,9.9,2023,9,13,2,Wednesday,12,87
567478,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2023-09-20 13:21:00,4.95,12584,Italy,19.8,2023,9,20,2,Wednesday,13,79
549249,79190B,RETRO PLASTIC POLKA TRAY,15,2023-04-07 12:04:00,0.42,12423,Belgium,6.3,2023,4,7,4,Friday,12,246
564856,21467,CHERRY CROCHET FOOD COVER,18,2023-08-31 09:11:00,3.75,12477,Germany,67.5,2023,8,31,3,Thursday,9,100
547946,21448,12 DAISY PEGS IN WOOD BOX,12,2023-03-28 14:59:00,1.65,12971,United Kingdom,19.8,2023,3,28,1,Tuesday,14,255
576633,22111,SCOTTIE DOG HOT WATER BOTTLE,9,2023-11-16 09:27:00,4.95,13297,United Kingdom,44.55,2023,11,16,3,Thursday,9,23
548730,21931,JUMBO STORAGE BAG SUKI,50,2023-04-04 10:11:00,2.08,17669,United Kingdom,104.0,2023,4,4,1,Tuesday,10,249
560360,82582,AREA PATROLLED METAL SIGN,12,2023-07-18 11:55:00,2.1,12744,Singapore,25.200000000000003,2023,7,18,1,Tuesday,11,144
547240,22993,SET OF 4 PANTRY JELLY MOULDS,4,2023-03-21 16:32:00,1.25,17585,United Kingdom,5.0,2023,3,21,1,Tuesday,16,262
558441,22613,PACK OF 20 SPACEBOY NAPKINS,1,2023-06-29 12:59:00,0.85,14606,United Kingdom,0.85,2023,6,29,3,Thursday,12,162
548632,20727,LUNCH BAG  BLACK SKULL.,10,2023-04-01 12:25:00,1.65,17701,United Kingdom,16.5,2023,4,1,5,Saturday,12,252
536802,22837,HOT WATER BOTTLE BABUSHKA ,4,2022-12-02 16:29:00,4.65,17412,United Kingdom,18.6,2022,12,2,4,Friday,16,371
560366,21829,DINOSAUR KEYRINGS ASSORTED,36,2023-07-18 12:19:00,0.21,16859,United Kingdom,7.56,2023,7,18,1,Tuesday,12,144
579146,23357,HOT WATER BOTTLE SEX BOMB,3,2023-11-28 13:14:00,4.95,16347,United Kingdom,14.85,2023,11,28,1,Tuesday,13,10
556776,22024,RAINY LADIES BIRTHDAY CARD,12,2023-06-14 12:24:00,0.42,14730,United Kingdom,5.04,2023,6,14,2,Wednesday,12,178
548952,20675,BLUE POLKADOT BOWL,6,2023-04-05 10:46:00,1.25,15572,United Kingdom,7.5,2023,4,5,2,Wednesday,10,248
543002,16156S,WRAP PINK FAIRY CAKES ,25,2023-02-02 12:36:00,0.42,13491,United Kingdom,10.5,2023,2,2,3,Thursday,12,310
540353,21500,PINK POLKADOT WRAP ,25,2023-01-06 14:53:00,0.42,13764,United Kingdom,10.5,2023,1,6,4,Friday,14,336
551956,23132,SMALL IVORY HEART WALL ORGANISER,1,2023-05-05 12:22:00,5.75,15021,United Kingdom,5.75,2023,5,5,4,Friday,12,218
567182,84375,SET OF 20 KIDS COOKIE CUTTERS,6,2023-09-18 15:21:00,2.1,13334,United Kingdom,12.6,2023,9,18,0,Monday,15,81
566073,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2023-09-08 19:58:00,4.25,14562,United Kingdom,8.5,2023,9,8,4,Friday,19,91
577773,22263,FELT EGG COSY LADYBIRD ,2,2023-11-21 15:57:00,0.85,16712,United Kingdom,1.7,2023,11,21,1,Tuesday,15,17
557762,21987,PACK OF 6 SKULL PAPER CUPS,12,2023-06-22 14:01:00,0.65,15810,United Kingdom,7.800000000000001,2023,6,22,3,Thursday,14,169
551014,22193,RED DINER WALL CLOCK,2,2023-04-26 11:04:00,8.5,13209,United Kingdom,17.0,2023,4,26,2,Wednesday,11,227
545079,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2023-02-28 10:30:00,2.1,18283,United Kingdom,2.1,2023,2,28,1,Tuesday,10,284
563661,22383,LUNCH BAG SUKI DESIGN ,10,2023-08-18 11:23:00,1.65,13048,United Kingdom,16.5,2023,8,18,4,Friday,11,113
576326,22097,SWALLOW SQUARE TISSUE BOX,1,2023-11-14 15:18:00,0.39,16504,United Kingdom,0.39,2023,11,14,1,Tuesday,15,24
